FILE_ID,LOAD_TIMESTAMP,ENTRY_NUMBER,ENTRY_DATE,LINE_NO,PART_NO,HTS,COUNTRY_OF_ORIGIN,VALUE,DUTY,ANTIDUMPING,COUNTERVAILING
EXP_00029269,2026-03-09 13:02:53,485-2918168-8,10/30/2025,10,89-220334,8708.70.90.32,Mexico,4049.11,101.23,NO,NO
EXP_00029270,2026-03-09 13:02:53,487-9842275-7,02/15/2026,1,INVALID-4603,8708.80.90.00,India,701.62,0.0,NO,NO
EXP_00029271,2026-03-09 13:02:53,487-9842275-7,02/15/2026,2,E212254,8421.31.00.00,China,531.2,132.8,NO,NO
EXP_00029272,2026-03-09 13:02:53,381-7929796-6,10/07/2025,1,XX432472,8302.49.80.87,India,912.53,136.88,NO,YES
EXP_00029273,2026-03-09 13:02:53,381-7929796-6,10/07/2025,2,E519484,9999.99.99.99,Mexico,9046.05,1356.91,NO,NO
EXP_00029274,2026-03-09 13:02:53,381-7929796-6,10/07/2025,3,SO68488,8708.50.79.00,China,128574.23,0.0,NO,NO
EXP_00029275,2026-03-09 13:02:53,381-7929796-6,10/07/2025,4,97-713736,8708.80.90.00,China,1333.35,33.33,NO,YES
EXP_00029276,2026-03-09 13:02:53,381-7929796-6,10/07/2025,5,E305881,8501.10.10.00,China,932.86,139.93,NO,YES
EXP_00029277,2026-03-09 13:02:53,381-7929796-6,10/07/2025,6,TEST81624,8408.20.10.00,United States,623.21,0.0,NO,NO
EXP_00029278,2026-03-09 13:02:53,381-7929796-6,10/07/2025,7,SO59419,8708.30.21.00,Mexico,184.49,4.61,NO,NO
EXP_00029279,2026-03-09 13:02:53,381-7929796-6,10/07/2025,8,57-381867,8708.70.90.23,China,3577.88,89.45,NO,NO
EXP_00029280,2026-03-09 13:02:53,381-7929796-6,10/07/2025,9,STARTER MOTOR,8408.20.90.90,Mexico,8789.65,878.96,NO,NO
EXP_00029281,2026-03-09 13:02:53,381-7929796-6,10/07/2025,10,SO44873,8413.30.20.00,China,615.16,46.14,YES,NO
EXP_00029282,2026-03-09 13:02:53,381-7929796-6,10/07/2025,11,E626167,8511.30.90.00,United States,8416.74,0.0,,YES
EXP_00029283,2026-03-09 13:02:53,381-7929796-6,10/07/2025,12,UNKNOWN-PART-437,8409.91.99.90,Mexico,393.51,98.38,NO,NO
EXP_00029284,2026-03-09 13:02:53,381-7929796-6,10/07/2025,13,SO15633,8408.20.90.90,India,7472.68,186.82,NO,YES
EXP_00029285,2026-03-09 13:02:53,754-6554839-8,02/27/2026,1,45-838201,8483.40.20.00,China,7962.89,199.07,YES,NO
EXP_00029286,2026-03-09 13:02:53,754-6554839-8,02/27/2026,2,E546616,8708.99.91.90,China,3668.26,275.12,NO,NO
EXP_00029287,2026-03-09 13:02:53,754-6554839-8,02/27/2026,3,16-299428,9999.99.99.99,Mexico,252.46,0.0,NO,NO
EXP_00029288,2026-03-09 13:02:53,754-6554839-8,02/27/2026,4,BEARING SET,8503.00.95.80,Mexico,64417.44,3220.87,NO,NO
EXP_00029289,2026-03-09 13:02:53,754-6554839-8,02/27/2026,5,E531192,8536.50.10.00,United States,780.92,0.0,NO,NO
EXP_00029290,2026-03-09 13:02:53,754-6554839-8,02/27/2026,6,E234941,8503.00.10.00,China,8824.15,1323.62,NO,NO
EXP_00029291,2026-03-09 13:02:53,754-6554839-8,02/27/2026,7,XX567037,9999.99.99.99,Mexico,3834.56,958.64,NO,NO
EXP_00029292,2026-03-09 13:02:53,975-9480531-0,11/30/2025,1,28-895365,9999.99.99.99,United States,48961.72,0.0,NO,NO
EXP_00029293,2026-03-09 13:02:53,975-9480531-0,11/30/2025,2,58-235842,9999.99.99.99,Mexico,68669.63,5150.22,NO,NO
EXP_00029294,2026-03-09 13:02:53,975-9480531-0,11/30/2025,3,46-619962,8483.30.10.00,China,3666.75,366.68,NO,NO
EXP_00029295,2026-03-09 13:02:53,975-9480531-0,11/30/2025,4,32-629968,8501.20.10.00,Mexico,645.92,64.59,NO,NO
EXP_00029296,2026-03-09 13:02:53,975-9480531-0,11/30/2025,5,UNKNOWN-PART-945,4827.39.86.57,United States,674.26,0.0,NO,NO
EXP_00029297,2026-03-09 13:02:53,975-9200478-3,10/09/2025,1,SO52559,9369.87.28.74,China,86683.34,6501.25,YES,
EXP_00029298,2026-03-09 13:02:53,975-9200478-3,10/09/2025,2,78-547608,8409.91.10.00,Mexico,950.51,47.53,NO,NO
EXP_00029299,2026-03-09 13:02:53,975-9200478-3,10/09/2025,3,BEARING SET,8483.90.90.10,Mexico,53826.38,5382.64,NO,NO
EXP_00029300,2026-03-09 13:02:53,975-9200478-3,10/09/2025,4,INVALID-1508,8421.23.00.00,United States,280.45,0.0,NO,NO
EXP_00029301,2026-03-09 13:02:53,975-9200478-3,10/09/2025,5,SO58693,8421.23.00.00,Mexico,26980.8,1349.04,NO,NO
EXP_00029302,2026-03-09 13:02:53,975-9200478-3,10/09/2025,6,INVALID-1037,8414.30.10.00,China,565.36,56.54,NO,
EXP_00029303,2026-03-09 13:02:53,348-6989963-5,02/06/2026,1,TEST57864,8503.00.10.93,Mexico,123015.44,12301.54,NO,NO
EXP_00029304,2026-03-09 13:02:53,348-6989963-5,02/06/2026,2,SO26758,8302.42.30.65,Mexico,2810.59,70.26,NO,NO
EXP_00029305,2026-03-09 13:02:53,348-6989963-5,02/06/2026,3,SO91503,8708.30.21.00,China,9111.11,455.56,,NO
EXP_00029306,2026-03-09 13:02:53,348-6989963-5,02/06/2026,4,E813796,8503.00.10.00,China,5307.15,530.72,NO,NO
EXP_00029307,2026-03-09 13:02:53,348-6989963-5,02/06/2026,5,E286813,8484.20.00.00,China,6296.55,0.0,YES,NO
EXP_00029308,2026-03-09 13:02:53,348-6989963-5,02/06/2026,6,21-604884,8411.99.00.00,China,330.16,16.51,NO,NO
EXP_00029309,2026-03-09 13:02:53,348-6989963-5,02/06/2026,7,E832034,8538.90.10.00,Mexico,342.4,8.56,,
EXP_00029310,2026-03-09 13:02:53,348-6989963-5,02/06/2026,8,XX534211,8421.23.00.45,India,804.67,0.0,NO,YES
EXP_00029311,2026-03-09 13:02:53,348-6989963-5,02/06/2026,9,16-105069,8414.80.22.00,United States,2645.65,0.0,NO,NO
EXP_00029312,2026-03-09 13:02:53,348-6989963-5,02/06/2026,10,INVALID-2438,9999.99.99.99,India,338.57,8.46,NO,NO
EXP_00029313,2026-03-09 13:02:53,348-6989963-5,02/06/2026,11,47-991292,8501.20.10.00,Mexico,7983.86,798.39,NO,NO
EXP_00029314,2026-03-09 13:02:53,348-6989963-5,02/06/2026,12,INVALID-1402,8481.80.25.00,China,54733.97,4105.05,YES,NO
EXP_00029315,2026-03-09 13:02:53,348-6989963-5,02/06/2026,13,21-889945,8544.30.00.00,United States,104.39,0.0,NO,NO
EXP_00029316,2026-03-09 13:02:53,348-6989963-5,02/06/2026,14,STARTER MOTOR,8708.30.90.66,China,5668.12,425.11,,NO
EXP_00029317,2026-03-09 13:02:53,348-6989963-5,02/06/2026,15,SO52661,8708.95.90.00,China,9415.34,470.77,NO,NO
EXP_00029318,2026-03-09 13:02:53,562-9134626-2,12/19/2025,1,SO76136,8302.41.60.30,United States,339478.33,0.0,NO,NO
EXP_00029319,2026-03-09 13:02:53,562-9134626-2,12/19/2025,2,82-904728,8414.30.10.00,Mexico,42167.31,3162.55,,
EXP_00029320,2026-03-09 13:02:53,562-9134626-2,12/19/2025,3,11-781467,8411.81.00.00,China,6879.15,515.94,YES,NO
EXP_00029321,2026-03-09 13:02:53,562-9134626-2,12/19/2025,4,SO18573,8415.81.00.10,China,5075.01,761.25,NO,NO
EXP_00029322,2026-03-09 13:02:53,562-9134626-2,12/19/2025,5,SO82120,8413.30.20.00,Mexico,781.58,0.0,NO,NO
EXP_00029323,2026-03-09 13:02:53,562-9134626-2,12/19/2025,6,UNKNOWN-PART-125,8708.99.15.00,United States,1109.92,0.0,NO,NO
EXP_00029324,2026-03-09 13:02:53,562-9134626-2,12/19/2025,7,E771004,8484.20.00.00,China,105.51,5.28,NO,YES
EXP_00029325,2026-03-09 13:02:53,562-9134626-2,12/19/2025,8,INJECTOR NOZZLE,8503.00.10.00,India,233.18,0.0,NO,YES
EXP_00029326,2026-03-09 13:02:53,562-9134626-2,12/19/2025,9,VALVE SPRING,8483.40.20.00,China,200.45,50.11,NO,NO
EXP_00029327,2026-03-09 13:02:53,562-9134626-2,12/19/2025,10,INVALID-8022,8408.20.10.00,China,838.69,41.93,NO,NO
EXP_00029328,2026-03-09 13:02:53,829-5790097-3,02/02/2026,1,53-206860,8414.80.22.00,Mexico,746.63,111.99,NO,NO
EXP_00029329,2026-03-09 13:02:53,829-5790097-3,02/02/2026,2,14-216489,8301.40.90.00,Mexico,488283.52,24414.18,NO,NO
EXP_00029330,2026-03-09 13:02:53,829-5790097-3,02/02/2026,3,71-293916,8708.40.90.00,India,883.41,44.17,NO,NO
EXP_00029331,2026-03-09 13:02:53,829-5790097-3,02/02/2026,4,SO11419,8414.30.10.00,Mexico,87811.98,4390.6,NO,NO
EXP_00029332,2026-03-09 13:02:53,829-5790097-3,02/02/2026,5,E453765,8302.41.60.30,Mexico,28149.7,1407.48,NO,NO
EXP_00029333,2026-03-09 13:02:53,829-5790097-3,02/02/2026,6,17-103467,8511.20.10.00,Mexico,456125.33,22806.27,NO,NO
EXP_00029334,2026-03-09 13:02:53,829-5790097-3,02/02/2026,7,43-929424,8501.20.10.00,Mexico,386634.34,96658.58,NO,NO
EXP_00029335,2026-03-09 13:02:53,829-5790097-3,02/02/2026,8,56-940199,8708.80.90.00,China,7730.11,386.51,NO,NO
EXP_00029336,2026-03-09 13:02:53,829-5790097-3,02/02/2026,9,INVALID-4133,8414.59.20.00,United States,8104.08,0.0,NO,NO
EXP_00029337,2026-03-09 13:02:53,829-5790097-3,02/02/2026,10,CRANKSHAFT,8708.95.90.00,Mexico,1892.64,189.26,NO,NO
EXP_00029338,2026-03-09 13:02:53,829-5790097-3,02/02/2026,11,INVALID-9362,8414.30.10.17,Mexico,9340.88,0.0,,YES
EXP_00029339,2026-03-09 13:02:53,454-5642624-3,12/19/2025,1,BEARING SET,9999.99.99.99,Mexico,3429.88,514.48,NO,NO
EXP_00029340,2026-03-09 13:02:53,454-5642624-3,12/19/2025,2,34-214165,8483.30.10.00,China,3326.54,83.16,YES,NO
EXP_00029341,2026-03-09 13:02:53,454-5642624-3,12/19/2025,3,E700335,8511.40.00.00,Mexico,5011.83,125.3,NO,NO
EXP_00029342,2026-03-09 13:02:53,454-5642624-3,12/19/2025,4,STARTER MOTOR,8481.20.10.00,China,86642.27,2166.06,NO,NO
EXP_00029343,2026-03-09 13:02:53,454-5642624-3,12/19/2025,5,PISTON RING SET,8708.99.91.90,China,514.48,12.86,YES,NO
EXP_00029344,2026-03-09 13:02:53,454-5642624-3,12/19/2025,6,ALTERNATOR,8511.10.00.00,China,86.93,2.17,NO,NO
EXP_00029345,2026-03-09 13:02:53,454-5642624-3,12/19/2025,7,SO39320,8501.20.10.00,United States,62.31,0.0,NO,NO
EXP_00029346,2026-03-09 13:02:53,454-5642624-3,12/19/2025,8,SO45637,9999.99.99.99,China,32342.69,808.57,YES,NO
EXP_00029347,2026-03-09 13:02:53,454-5642624-3,12/19/2025,9,74-812741,8409.91.99.90,Mexico,4174.35,626.15,NO,NO
EXP_00029348,2026-03-09 13:02:53,454-5642624-3,12/19/2025,10,SO98682,8415.81.00.10,China,585.93,43.94,NO,NO
EXP_00029349,2026-03-09 13:02:53,454-5642624-3,12/19/2025,11,E334441,8511.30.90.00,Mexico,824.67,82.47,NO,NO
EXP_00029350,2026-03-09 13:02:53,454-5642624-3,12/19/2025,12,54-265266,8708.30.90.10,United States,8681.94,0.0,NO,NO
EXP_00029351,2026-03-09 13:02:53,454-5642624-3,12/19/2025,13,FLYWHEEL ASSY,8414.59.20.00,China,34445.24,3444.52,NO,NO
EXP_00029352,2026-03-09 13:02:53,454-5642624-3,12/19/2025,14,E254178,8708.80.90.00,India,338.14,0.0,NO,NO
EXP_00029353,2026-03-09 13:02:53,437-5025586-2,02/13/2026,1,93-592251,3631.59.56.45,China,7476.79,186.92,NO,YES
EXP_00029354,2026-03-09 13:02:53,437-5025586-2,02/13/2026,2,CYLINDER HEAD,8708.70.90.00,India,316.53,79.13,NO,NO
EXP_00029355,2026-03-09 13:02:53,437-5025586-2,02/13/2026,3,SO43140,9999.99.99.99,United States,735.45,0.0,NO,NO
EXP_00029356,2026-03-09 13:02:53,437-5025586-2,02/13/2026,4,95-538868,8501.20.10.00,China,3165.4,316.54,YES,NO
EXP_00029357,2026-03-09 13:02:53,437-5025586-2,02/13/2026,5,SO57526,8421.23.00.32,Mexico,5019.71,376.48,NO,NO
EXP_00029358,2026-03-09 13:02:53,437-5025586-2,02/13/2026,6,E349540,8302.41.60.90,India,8594.22,859.42,NO,NO
EXP_00029359,2026-03-09 13:02:53,437-5025586-2,02/13/2026,7,SO95243,8411.99.00.00,India,522.11,130.53,NO,YES
EXP_00029360,2026-03-09 13:02:53,437-5025586-2,02/13/2026,8,INVALID-1121,8503.00.95.45,United States,68900.53,0.0,NO,NO
EXP_00029361,2026-03-09 13:02:53,114-5274771-3,02/05/2026,1,E540364,8415.81.00.10,China,9110.52,0.0,YES,NO
EXP_00029362,2026-03-09 13:02:53,114-5274771-3,02/05/2026,2,86-436894,8538.90.10.00,India,74089.76,1852.24,NO,YES
EXP_00029363,2026-03-09 13:02:53,114-5274771-3,02/05/2026,3,CAMSHAFT ASSY,9999.99.99.99,China,1045.87,104.59,NO,NO
EXP_00029364,2026-03-09 13:02:53,114-5274771-3,02/05/2026,4,E242309,8503.00.95.80,China,19867.5,2980.12,,
EXP_00029365,2026-03-09 13:02:53,570-5850792-6,03/16/2026,1,SO60094,8301.40.90.00,United States,20543.86,0.0,NO,NO
EXP_00029366,2026-03-09 13:02:53,570-5850792-6,03/16/2026,2,55-967391,8503.00.10.00,Mexico,425.36,31.9,NO,NO
EXP_00029367,2026-03-09 13:02:53,570-5850792-6,03/16/2026,3,60-939412,9999.99.99.99,Mexico,4121.58,103.04,NO,
EXP_00029368,2026-03-09 13:02:53,570-5850792-6,03/16/2026,4,XX496323,8501.32.00.00,China,3006.87,225.52,NO,NO
EXP_00029369,2026-03-09 13:02:53,570-5850792-6,03/16/2026,5,69-487715,8708.30.90.10,China,515.7,38.68,YES,NO
EXP_00029370,2026-03-09 13:02:53,570-5850792-6,03/16/2026,6,E720095,8414.30.10.49,India,191.19,4.78,NO,NO
EXP_00029371,2026-03-09 13:02:53,570-5850792-6,03/16/2026,7,SO69706,8411.81.00.00,India,802.87,40.14,NO,NO
EXP_00029372,2026-03-09 13:02:53,570-5850792-6,03/16/2026,8,SO43051,8708.91.90.00,Mexico,45380.29,4538.03,NO,NO
EXP_00029373,2026-03-09 13:02:53,570-5850792-6,03/16/2026,9,PISTON RING SET,8511.30.90.00,Mexico,689.97,0.0,NO,NO
EXP_00029374,2026-03-09 13:02:53,570-5850792-6,03/16/2026,10,SO85740,8708.40.90.00,India,285.33,0.0,NO,NO
EXP_00029375,2026-03-09 13:02:53,570-5850792-6,03/16/2026,11,89-750666,8501.20.10.00,India,547.05,54.7,NO,NO
EXP_00029376,2026-03-09 13:02:53,570-5850792-6,03/16/2026,12,50-120347,8413.30.90.10,China,87709.06,6578.18,NO,NO
EXP_00029377,2026-03-09 13:02:53,570-5850792-6,03/16/2026,13,E429343,8409.91.10.00,India,62392.96,4679.47,NO,NO
EXP_00029378,2026-03-09 13:02:53,570-5850792-6,03/16/2026,14,XX406763,8421.31.00.00,Mexico,210.63,5.27,,NO
EXP_00029379,2026-03-09 13:02:53,723-4378993-4,12/05/2025,1,E464307,8408.20.90.90,United States,3188.71,0.0,NO,NO
EXP_00029380,2026-03-09 13:02:53,723-4378993-4,12/05/2025,2,19-696410,8708.91.90.00,China,598.66,0.0,YES,NO
EXP_00029381,2026-03-09 13:02:53,723-4378993-4,12/05/2025,3,45-480233,8501.32.00.00,Mexico,406.76,20.34,NO,NO
EXP_00029382,2026-03-09 13:02:53,819-4051697-5,10/22/2025,1,17-636306,8302.49.80.90,China,683.11,0.0,NO,NO
EXP_00029383,2026-03-09 13:02:53,819-4051697-5,10/22/2025,2,24-468953,4572.12.87.72,India,1011.47,151.72,NO,NO
EXP_00029384,2026-03-09 13:02:53,819-4051697-5,10/22/2025,3,BEARING SET,8536.50.10.00,Mexico,9204.62,460.23,NO,NO
EXP_00029385,2026-03-09 13:02:53,819-4051697-5,10/22/2025,4,SO96812,8511.50.90.00,India,132.12,6.61,NO,YES
EXP_00029386,2026-03-09 13:02:53,819-4051697-5,10/22/2025,5,E183933,8483.90.90.31,China,4739.18,355.44,NO,NO
EXP_00029387,2026-03-09 13:02:53,819-4051697-5,10/22/2025,6,32-662286,8483.90.90.10,Mexico,417.69,10.44,NO,NO
EXP_00029388,2026-03-09 13:02:53,819-4051697-5,10/22/2025,7,SO80429,8484.20.00.00,China,1494.07,112.06,YES,NO
EXP_00029389,2026-03-09 13:02:53,819-4051697-5,10/22/2025,8,UNKNOWN-PART-854,9999.99.99.99,India,93759.15,0.0,NO,NO
EXP_00029390,2026-03-09 13:02:53,819-4051697-5,10/22/2025,9,SO52373,8483.40.20.00,China,70535.24,5290.14,NO,NO
EXP_00029391,2026-03-09 13:02:53,819-4051697-5,10/22/2025,10,SO10470,8536.50.10.00,Mexico,60627.44,9094.12,NO,NO
EXP_00029392,2026-03-09 13:02:53,156-5612670-0,02/06/2026,1,FUEL FILTER ASSY,8482.10.10.50,Mexico,16362.82,2454.42,NO,NO
EXP_00029393,2026-03-09 13:02:53,156-5612670-0,02/06/2026,2,65-525201,8536.50.90.00,China,4333.69,650.05,NO,NO
EXP_00029394,2026-03-09 13:02:53,156-5612670-0,02/06/2026,3,E231331,8482.50.00.70,India,2120.21,159.02,NO,NO
EXP_00029395,2026-03-09 13:02:53,156-5612670-0,02/06/2026,4,SO52961,8501.20.10.00,Mexico,36211.05,0.0,NO,NO
EXP_00029396,2026-03-09 13:02:53,156-5612670-0,02/06/2026,5,SO66696,8511.40.00.00,China,78882.76,1972.07,NO,NO
EXP_00029397,2026-03-09 13:02:53,156-5612670-0,02/06/2026,6,E615517,9999.99.99.99,China,21072.19,2107.22,YES,YES
EXP_00029398,2026-03-09 13:02:53,156-5612670-0,02/06/2026,7,57-166905,8511.40.00.00,Mexico,4430.68,332.3,NO,NO
EXP_00029399,2026-03-09 13:02:53,156-5612670-0,02/06/2026,8,44-281004,8483.10.10.10,Mexico,889.27,22.23,NO,NO
EXP_00029400,2026-03-09 13:02:53,156-5612670-0,02/06/2026,9,SO84797,8536.50.90.00,China,7124.45,0.0,NO,NO
EXP_00029401,2026-03-09 13:02:53,156-5612670-0,02/06/2026,10,SO33279,2090.55.94.64,Mexico,937.81,140.67,NO,NO
EXP_00029402,2026-03-09 13:02:53,156-5612670-0,02/06/2026,11,E333219,8708.91.90.00,Mexico,365.18,9.13,NO,NO
EXP_00029403,2026-03-09 13:02:53,156-5612670-0,02/06/2026,12,CRANKSHAFT,8415.81.00.10,United States,2892.43,0.0,NO,NO
EXP_00029404,2026-03-09 13:02:53,156-5612670-0,02/06/2026,13,45-242054,8409.91.99.90,China,7245.75,724.58,NO,YES
EXP_00029405,2026-03-09 13:02:53,509-3773239-8,11/16/2025,1,E329275,8536.50.90.00,India,562.43,14.06,NO,NO
EXP_00029406,2026-03-09 13:02:53,509-3773239-8,11/16/2025,2,SO61306,8302.41.60.30,Mexico,742.71,55.7,NO,NO
EXP_00029407,2026-03-09 13:02:53,509-3773239-8,11/16/2025,3,19-788472,8536.50.10.00,Mexico,80.23,2.01,NO,NO
EXP_00029408,2026-03-09 13:02:53,509-3773239-8,11/16/2025,4,SO37557,8483.90.90.10,China,69867.33,5240.05,NO,NO
EXP_00029409,2026-03-09 13:02:53,509-3773239-8,11/16/2025,5,E889572,8301.60.00.00,Mexico,433.74,21.69,NO,NO
EXP_00029410,2026-03-09 13:02:53,509-3773239-8,11/16/2025,6,E905904,8501.20.10.00,China,3902.04,195.1,YES,NO
EXP_00029411,2026-03-09 13:02:53,509-3773239-8,11/16/2025,7,74-808085,8411.99.00.00,China,361569.78,54235.47,YES,NO
EXP_00029412,2026-03-09 13:02:53,509-3773239-8,11/16/2025,8,24-844423,8511.30.90.00,China,8473.96,635.55,NO,NO
EXP_00029413,2026-03-09 13:02:53,509-3773239-8,11/16/2025,9,CYLINDER HEAD,8537.10.18.00,China,7983.89,199.6,NO,NO
EXP_00029414,2026-03-09 13:02:53,509-3773239-8,11/16/2025,10,E559227,8708.99.91.90,Mexico,6756.81,337.84,NO,NO
EXP_00029415,2026-03-09 13:02:53,509-3773239-8,11/16/2025,11,SO90848,1219.41.89.79,China,23533.1,2353.31,NO,NO
EXP_00029416,2026-03-09 13:02:53,509-3773239-8,11/16/2025,12,36-510032,8408.20.90.20,China,39226.25,3922.62,YES,NO
EXP_00029417,2026-03-09 13:02:53,509-3773239-8,11/16/2025,13,85-418877,8511.40.00.92,China,437.28,109.32,NO,NO
EXP_00029418,2026-03-09 13:02:53,509-3773239-8,11/16/2025,14,UNKNOWN-PART-454,9999.99.99.99,United States,908.56,0.0,NO,NO
EXP_00029419,2026-03-09 13:02:53,509-3773239-8,11/16/2025,15,24-177307,8503.00.95.80,India,453.71,34.03,NO,NO
EXP_00029420,2026-03-09 13:02:53,824-9715954-6,01/21/2026,1,E847235,8503.00.95.80,India,230727.94,34609.19,NO,NO
EXP_00029421,2026-03-09 13:02:53,824-9715954-6,01/21/2026,2,49-456848,8408.20.10.00,India,64367.26,0.0,,
EXP_00029422,2026-03-09 13:02:53,824-9715954-6,01/21/2026,3,E569072,8511.30.90.00,China,7630.41,381.52,NO,YES
EXP_00029423,2026-03-09 13:02:53,824-9715954-6,01/21/2026,4,41-141228,8483.30.10.00,China,5262.43,263.12,NO,YES
EXP_00029424,2026-03-09 13:02:53,824-9715954-6,01/21/2026,5,49-622537,8503.00.10.00,United States,9071.59,0.0,NO,NO
EXP_00029425,2026-03-09 13:02:53,824-9715954-6,01/21/2026,6,UNKNOWN-PART-273,8511.20.10.00,China,2146.36,107.32,YES,NO
EXP_00029426,2026-03-09 13:02:53,824-9715954-6,01/21/2026,7,82-204032,8415.81.00.10,Mexico,3284.98,328.5,,NO
EXP_00029427,2026-03-09 13:02:53,824-9715954-6,01/21/2026,8,INVALID-1410,8414.30.10.00,Mexico,87926.99,13189.05,NO,NO
EXP_00029428,2026-03-09 13:02:53,824-9715954-6,01/21/2026,9,UNKNOWN-PART-717,8708.50.79.00,Mexico,6028.7,0.0,NO,NO
EXP_00029429,2026-03-09 13:02:53,298-7368133-3,10/16/2025,1,SO10450,8708.95.90.00,India,4192.33,104.81,NO,YES
EXP_00029430,2026-03-09 13:02:53,298-7368133-3,10/16/2025,2,27-702902,8409.91.99.90,Mexico,54.34,0.0,NO,NO
EXP_00029431,2026-03-09 13:02:53,298-7368133-3,10/16/2025,3,SO60512,8484.10.00.90,China,31822.4,3182.24,NO,YES
EXP_00029432,2026-03-09 13:02:53,298-7368133-3,10/16/2025,4,E145951,8501.10.10.00,Mexico,7181.8,179.54,YES,
EXP_00029433,2026-03-09 13:02:53,298-7368133-3,10/16/2025,5,SO66616,8302.41.60.30,China,59010.39,2950.52,NO,YES
EXP_00029434,2026-03-09 13:02:53,298-7368133-3,10/16/2025,6,65-208062,8415.81.00.10,Mexico,52460.02,0.0,NO,NO
EXP_00029435,2026-03-09 13:02:53,298-7368133-3,10/16/2025,7,TEST52050,8302.49.80.90,China,3578.33,89.46,YES,NO
EXP_00029436,2026-03-09 13:02:53,298-7368133-3,10/16/2025,8,WATER PUMP,8408.20.10.00,China,3706.36,0.0,NO,NO
EXP_00029437,2026-03-09 13:02:53,298-7368133-3,10/16/2025,9,WATER PUMP,8536.50.90.00,China,398.48,29.89,,YES
EXP_00029438,2026-03-09 13:02:53,298-7368133-3,10/16/2025,10,SO14946,8511.50.90.00,United States,416.17,0.0,NO,NO
EXP_00029439,2026-03-09 13:02:53,298-7368133-3,10/16/2025,11,39-597579,8411.81.00.00,India,6836.51,0.0,NO,NO
EXP_00029440,2026-03-09 13:02:53,272-1045291-0,11/09/2025,1,50-735139,8482.50.00.00,Mexico,73715.45,1842.89,NO,NO
EXP_00029441,2026-03-09 13:02:53,272-1045291-0,11/09/2025,2,SO22941,8708.95.90.00,China,43508.85,0.0,NO,NO
EXP_00029442,2026-03-09 13:02:53,272-1045291-0,11/09/2025,3,64-638881,8503.00.95.80,China,7978.69,797.87,YES,NO
EXP_00029443,2026-03-09 13:02:53,272-1045291-0,11/09/2025,4,SO63361,8536.50.10.00,United States,3768.01,0.0,NO,NO
EXP_00029444,2026-03-09 13:02:53,272-1045291-0,11/09/2025,5,76-440437,8537.10.18.00,China,6194.9,0.0,NO,NO
EXP_00029445,2026-03-09 13:02:53,272-1045291-0,11/09/2025,6,SO69055,8481.20.10.00,China,78098.86,5857.41,NO,YES
EXP_00029446,2026-03-09 13:02:53,272-1045291-0,11/09/2025,7,E873504,8501.10.10.00,Mexico,5360.17,804.03,NO,NO
EXP_00029447,2026-03-09 13:02:53,272-1045291-0,11/09/2025,8,SO53893,8484.20.00.00,Mexico,52052.64,3903.95,NO,NO
EXP_00029448,2026-03-09 13:02:53,272-1045291-0,11/09/2025,9,SO68260,8511.50.90.00,United States,134.0,0.0,NO,NO
EXP_00029449,2026-03-09 13:02:53,272-1045291-0,11/09/2025,10,SO45236,8511.40.00.00,China,3044.87,228.37,YES,NO
EXP_00029450,2026-03-09 13:02:53,124-9427728-5,12/23/2025,1,OIL COOLER,8511.20.10.00,India,1997.57,199.76,NO,NO
EXP_00029451,2026-03-09 13:02:53,846-1255634-1,02/20/2026,1,66-930977,8421.31.00.00,Mexico,422931.94,63439.79,NO,
EXP_00029452,2026-03-09 13:02:53,846-1255634-1,02/20/2026,2,INJECTOR NOZZLE,8411.81.00.00,Mexico,78189.24,1954.73,NO,NO
EXP_00029453,2026-03-09 13:02:53,846-1255634-1,02/20/2026,3,UNKNOWN-PART-143,9999.99.99.99,India,210.22,5.26,YES,
EXP_00029454,2026-03-09 13:02:53,846-1255634-1,02/20/2026,4,51-437539,8503.00.95.80,Mexico,891.83,0.0,NO,NO
EXP_00029455,2026-03-09 13:02:53,846-1255634-1,02/20/2026,5,SO26864,8708.95.90.00,Mexico,672.86,100.93,NO,NO
EXP_00029456,2026-03-09 13:02:53,846-1255634-1,02/20/2026,6,SO81689,9999.99.99.99,Mexico,366975.57,0.0,NO,NO
EXP_00029457,2026-03-09 13:02:53,846-1255634-1,02/20/2026,7,SO12884,8708.91.90.00,China,349.34,0.0,NO,NO
EXP_00029458,2026-03-09 13:02:53,846-1255634-1,02/20/2026,8,61-669755,8536.50.10.00,Mexico,731.46,36.57,,
EXP_00029459,2026-03-09 13:02:53,846-1255634-1,02/20/2026,9,13-764394,8409.91.99.90,India,259.97,39.0,NO,YES
EXP_00029460,2026-03-09 13:02:53,846-1255634-1,02/20/2026,10,70-351867,8503.00.95.80,Mexico,652.01,16.3,NO,YES
EXP_00029461,2026-03-09 13:02:53,846-1255634-1,02/20/2026,11,44-277230,8483.30.10.00,China,542.32,13.56,NO,NO
EXP_00029462,2026-03-09 13:02:53,846-1255634-1,02/20/2026,12,E128238,9999.99.99.99,Mexico,4052.12,0.0,NO,NO
EXP_00029463,2026-03-09 13:02:53,752-3326622-4,12/21/2025,1,E825410,8411.81.00.00,China,574.92,28.75,,NO
EXP_00029464,2026-03-09 13:02:53,752-3326622-4,12/21/2025,2,E536733,8503.00.10.00,Mexico,5516.39,551.64,NO,NO
