DATEI_ID,LADEN_ZEIT,EINTRITTSNUMMER,EINTRITTSDATUM,ZEILE,TEILENUMMER,ZOLLTARIFNUMMER,URSPRUNGSLAND,WARENWERT,ZOLLBETRAG,ANTIDUMPING_ZOLL,AUSGLEICHSZOLL
KN_00008511,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,10,SO18153,8511 4000 00,CHN,"47.040,05","4.704,01",JA,JA
KN_00008512,09.03.2026 13:01:38,DE-2025-986953,13.02.2026,11,SO82894,9999 1807 73,DEU,"6.475,56","0,00",NEIN,NEIN
KN_00008513,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,1,TEST25584,8482 1010 50,CHN,"787,61","78,76",NEIN,NEIN
KN_00008514,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,2,E597920,8408 2090 20,CHN,"742,13","111,31",NEIN,NEIN
KN_00008515,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,3,UNBEKANNT-TEIL-450,8483 3010 00,CHN,"225,46","16,91",NEIN,JA
KN_00008516,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,4,35-932696,8421 3100 00,CHN,"269,89","40,47",NEIN,NEIN
KN_00008517,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,5,E457495,8708 4090 00,DEU,"6.783,31","0,00",NEIN,NEIN
KN_00008518,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,6,43-720271,8511 4000 00,CHN,"247,25","24,73",NEIN,NEIN
KN_00008519,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,7,27-443728,1234 4782 30,CHN,"3.703,55","277,76",NEIN,NEIN
KN_00008520,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,8,SO96213,8708 4090 00,KOR,"619,38","46,45",JA,NEIN
KN_00008521,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,9,E111180,8411 8100 00,CHN,"634,40","158,59",NEIN,NEIN
KN_00008522,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,10,16-547741,8483 3010 00,CHN,"75.608,92","11.341,34",NEIN,JA
KN_00008523,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,11,E140384,8483 1010 10,IND,"5.723,65","0,00",NEIN,NEIN
KN_00008524,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,12,E731914,8530 8025 00,MEX,"391.593,45","19.579,66",NEIN,NEIN
KN_00008525,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,13,79-749535,8413 3020 00,MEX,"424,31","0,00",NEIN,NEIN
KN_00008526,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,14,SO31765,0000 5974 98,DEU,"589,62","0,00",NEIN,NEIN
KN_00008527,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,15,E235283,8708 7090 00,POL,"420.459,92","0,00",NEIN,NEIN
KN_00008528,09.03.2026 13:01:38,DE-2025-253371,23.01.2026,16,E743086,8708 5079 00,CHN,"11.752,29","1.175,23",NEIN,NEIN
KN_00008529,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,1,SO77398,8513 8025 00,CHN,"6.710,86","1.677,72",JA,NEIN
KN_00008530,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,2,SO53213,8708 5079 00,CHN,"820,62","82,06",NEIN,NEIN
KN_00008531,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,3,E719987,8484 1000 90,USA,"3.813,48","0,00",NEIN,NEIN
KN_00008532,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,4,92-667099,8421 3100 00,MEX,"2.669,46","0,00",NEIN,NEIN
KN_00008533,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,5,SO56205,8503 0095 80,CHN,"659,95","98,98",NEIN,JA
KN_00008534,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,6,89-776691,8708 5079 00,CHN,"291.210,59","0,00",NEIN,NEIN
KN_00008535,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,7,TEST46681,8708 8090 00,CHN,"5.933,07","296,64",NEIN,NEIN
KN_00008536,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,8,SO27648,8544 3000 00,USA,"32.170,24","0,00",NEIN,NEIN
KN_00008537,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,9,18-824386,8408 2090 90,CHN,"2.189,53","54,74",,
KN_00008538,09.03.2026 13:01:38,DE-2025-891268,18.02.2026,10,E992217,8483 4020 00,IND,"7.542,60","754,25",NEIN,NEIN
KN_00008539,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,1,TEST11417,8708 5079 00,CHN,"8.022,57","802,25",NEIN,NEIN
KN_00008540,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,2,SO15135,0000 2506 41,MEX,"802,17","200,53",NEIN,
KN_00008541,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,3,SO95815,8760 9915 00,CHN,"899,38","89,93",NEIN,NEIN
KN_00008542,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,4,E420908,8511 1010 50,MEX,"9.967,89","0,00",NEIN,NEIN
KN_00008543,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,5,E219254,8708 9991 90,MEX,"493,64","12,33",NEIN,NEIN
KN_00008544,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,6,90-797196,8484 2000 00,POL,"799,86","20,00",NEIN,NEIN
KN_00008545,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,7,SO26155,8482 1010 50,KOR,"435.751,35","43.575,13",NEIN,NEIN
KN_00008546,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,8,DICHTUNGSSATZ,8768 3021 00,CHN,"46.333,43","11.583,36",JA,NEIN
KN_00008547,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,9,E607600,8708 8090 00,KOR,"68.295,19","6.829,52",NEIN,NEIN
KN_00008548,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,10,TURBOLADER,8484 2000 00,POL,"356,68","17,82",NEIN,NEIN
KN_00008549,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,11,SO66284,8414 8022 00,POL,"2.037,31","509,32",NEIN,NEIN
KN_00008550,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,12,88-911567,8413 3020 00,MEX,"1.922,00","144,15",NEIN,NEIN
KN_00008551,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,13,SO16432,8411 8100 00,CZE,"212.937,54","10.646,87",NEIN,NEIN
KN_00008552,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,14,VENTILFEDER,8708 5079 00,MEX,"40.991,95","4.099,19",NEIN,NEIN
KN_00008553,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,15,E190028,8421 3100 00,IND,"1.368,66","136,87",NEIN,NEIN
KN_00008554,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,16,70-253567,1234 6735 63,DEU,"89.087,52","0,00",NEIN,NEIN
KN_00008555,09.03.2026 13:01:38,DE-2025-282428,23.02.2026,17,E338916,8413 3090 10,MEX,"27.212,31","2.721,23",NEIN,NEIN
KN_00008556,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,1,21-508101,8408 2010 00,TWN,"77.307,58","5.798,06",NEIN,NEIN
KN_00008557,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,2,XX485832,8511 2010 00,CHN,"477,72","119,43",NEIN,JA
KN_00008558,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,3,SO19814,8511 3090 00,CHN,"48.294,62","0,00",NEIN,NEIN
KN_00008559,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,4,TEST96528,8511 1000 00,DEU,"1.078,28","0,00",NEIN,NEIN
KN_00008560,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,5,80-836953,8501 3200 00,MEX,"64.301,98","9.645,29",NEIN,NEIN
KN_00008561,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,6,SO23441,8708 9915 00,CHN,"76.974,22","3.848,71",NEIN,NEIN
KN_00008562,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,7,XX187338,9999 2690 10,USA,"5.475,65","0,00",NEIN,NEIN
KN_00008563,09.03.2026 13:01:38,DE-2025-703826,14.03.2026,8,E540294,8408 2010 00,IND,"185,56","13,92",NEIN,NEIN
KN_00008564,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,1,SO94769,8782 4090 00,CHN,"2.352,26","235,22",NEIN,JA
KN_00008565,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,2,TEST59215,8501 1010 00,CHN,"435,14","21,76",NEIN,NEIN
KN_00008566,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,3,SO78747,8708 4090 00,IND,"70.975,57","1.774,39",NEIN,NEIN
KN_00008567,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,4,UNBEKANNT-TEIL-372,8409 9199 90,DEU,"67.093,38","0,00",NEIN,NEIN
KN_00008568,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,5,54-173143,8634 3000 00,MEX,"615,45","92,31",NEIN,NEIN
KN_00008569,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,6,10-418100,8708 9991 90,CHN,"72.128,42","7.212,84",JA,JA
KN_00008570,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,7,61-184854,8708 9915 00,MEX,"887,50","88,75",NEIN,NEIN
KN_00008571,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,8,E222863,8408 2090 20,CHN,"3.781,92","94,54",NEIN,NEIN
KN_00008572,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,9,50-875623,9999 8972 83,CHN,"849,46","0,00",NEIN,JA
KN_00008573,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,10,SO97225,8484 2000 00,MEX,"81,73","0,00",NEIN,NEIN
KN_00008574,09.03.2026 13:01:38,DE-2025-474009,14.03.2026,11,SO11320,8708 3090 10,CHN,"13.946,93","0,00",JA,NEIN
KN_00008575,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,1,LICHTMASCHINE,8408 2090 20,KOR,"77.512,05","3.875,59",NEIN,NEIN
KN_00008576,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,2,84-101117,9999 7128 27,KOR,"38.180,80","954,51",NEIN,NEIN
KN_00008577,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,3,UNBEKANNT-TEIL-513,8409 9199 90,CHN,"1.523,89","114,29",NEIN,NEIN
KN_00008578,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,4,E240012,8482 5000 00,IND,"1.532,50","0,00",NEIN,NEIN
KN_00008579,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,5,SO62755,8766 7090 00,USA,"219,99","0,00",NEIN,NEIN
KN_00008580,09.03.2026 13:01:38,DE-2025-809871,26.02.2026,6,SO39112,8408 2090 20,CHN,"6.757,84","1.689,46",NEIN,NEIN
KN_00008581,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,1,66-998752,8708 5079 00,CHN,"415,27","41,53",NEIN,NEIN
KN_00008582,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,2,EINSPRITZDÜSE,8503 0010 00,IND,"470,36","35,28",NEIN,NEIN
KN_00008583,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,3,XX270693,8408 2090 90,KOR,"167,34","12,55",NEIN,NEIN
KN_00008584,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,4,TEST38501,5678 1636 93,MEX,"310,62","15,52",NEIN,NEIN
KN_00008585,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,5,UNGÜLTIG-5674,8414 3010 00,USA,"792,78","0,00",NEIN,NEIN
KN_00008586,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,6,88-460550,5678 9843 86,KOR,"6.087,10","456,52",NEIN,NEIN
KN_00008587,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,7,E639715,8307 9000 00,CHN,"9.617,72","0,00",NEIN,NEIN
KN_00008588,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,8,SO52319,8708 8090 00,USA,"619,59","0,00",NEIN,NEIN
KN_00008589,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,9,SO80704,0000 5167 57,IND,"3.425,40","342,54",NEIN,NEIN
KN_00008590,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,10,E943181,8408 2090 20,CHN,"422,64","10,57",JA,NEIN
KN_00008591,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,11,E262420,8411 9900 00,USA,"9.218,69","0,00",NEIN,NEIN
KN_00008592,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,12,SO28742,8708 3021 00,CHN,"734,38","73,43",NEIN,NEIN
KN_00008593,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,13,43-409134,8408 2090 90,MEX,"8.388,34","419,42",NEIN,NEIN
KN_00008594,09.03.2026 13:01:38,DE-2025-148282,01.03.2026,14,20-995252,5678 2627 82,USA,"429,85","0,00",NEIN,NEIN
KN_00008595,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,1,NOCKENWELLE,8414 8022 00,CHN,"987,55","148,12",NEIN,NEIN
KN_00008596,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,2,E585405,8408 2090 90,KOR,"134.055,48","13.405,54",NEIN,NEIN
KN_00008597,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,3,E104950,8415 8100 10,CZE,"207,00","20,69",NEIN,NEIN
KN_00008598,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,4,UNGÜLTIG-4541,8708 3021 00,CHN,"11.573,48","578,66",JA,NEIN
KN_00008599,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,5,UNBEKANNT-TEIL-864,8484 1000 90,CHN,"35.012,77","5.251,92",NEIN,NEIN
KN_00008600,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,6,SO29789,8483 9090 10,MEX,"9.526,77","714,50",NEIN,NEIN
KN_00008601,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,7,UNBEKANNT-TEIL-989,8511 3090 00,TWN,"37.353,13","2.801,48",JA,NEIN
KN_00008602,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,8,SO39085,8503 0010 00,POL,"771,34","38,57",NEIN,NEIN
KN_00008603,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,9,84-429524,8409 9110 00,CHN,"2.474,44","61,85",NEIN,NEIN
KN_00008604,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,10,XX160558,8432 8022 00,USA,"6.167,43","0,00",NEIN,NEIN
KN_00008605,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,11,SO73909,8708 3090 10,USA,"252,36","0,00",NEIN,NEIN
KN_00008606,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,12,SO78235,8411 9900 00,CZE,"7.037,72","351,88",NEIN,NEIN
KN_00008607,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,13,82-823925,8501 1010 00,TWN,"2.162,69","108,14",NEIN,NEIN
KN_00008608,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,14,LAGERSATZ,8408 2090 20,USA,"7.722,13","0,00",NEIN,NEIN
KN_00008609,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,15,SO96670,8483 4020 00,TWN,"421,10","105,28",NEIN,NEIN
KN_00008610,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,16,SO74767,8414 3010 00,CHN,"241,62","60,40",JA,NEIN
KN_00008611,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,17,81-677310,8412 8100 00,CHN,"28.260,33","706,50",NEIN,NEIN
KN_00008612,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,18,35-167633,9999 6001 11,TWN,"6.108,80","0,00",NEIN,NEIN
KN_00008613,09.03.2026 13:01:38,DE-2025-461808,19.03.2026,19,74-772011,8544 3000 00,POL,"89.553,61","0,00",NEIN,NEIN
KN_00008614,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,1,18-506107,8483 3010 00,CHN,"800,99","0,00",JA,NEIN
KN_00008615,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,2,21-125432,0000 5545 19,CHN,"210,16","0,00",JA,JA
KN_00008616,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,3,11-129812,8511 2010 00,MEX,"791,27","0,00",NEIN,NEIN
KN_00008617,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,4,SO23706,8414 8022 00,MEX,"821,10","0,00",NEIN,NEIN
KN_00008618,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,5,SO17161,8558 4000 00,CHN,"9.794,37","734,58",,
KN_00008619,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,6,62-364980,8708 3021 00,MEX,"3.188,80","239,15",NEIN,NEIN
KN_00008620,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,7,SO49601,8708 3021 00,MEX,"190.404,39","0,00",NEIN,NEIN
KN_00008621,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,8,46-494217,8708 3021 00,KOR,"927,97","46,39",,
KN_00008622,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,9,SO67323,8538 9010 00,CHN,"8.042,00","402,10",NEIN,NEIN
KN_00008623,09.03.2026 13:01:38,DE-2025-276889,02.03.2026,10,LICHTMASCHINE,8708 9991 90,USA,"5.532,97","0,00",NEIN,NEIN
KN_00008624,09.03.2026 13:01:38,DE-2025-432084,12.01.2026,1,TEST79925,0000 8443 32,USA,"9.231,50","0,00",NEIN,NEIN
KN_00008625,09.03.2026 13:01:38,DE-2025-432084,12.01.2026,2,E663994,8511 2010 00,KOR,"741,86","0,00",NEIN,NEIN
KN_00008626,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,1,UNBEKANNT-TEIL-658,8414 5920 00,USA,"5.322,25","0,00",NEIN,NEIN
KN_00008627,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,2,SO15640,8483 3010 00,CZE,"7.774,64","194,37",NEIN,NEIN
KN_00008628,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,3,SO74596,8501 2010 00,IND,"3.965,86","198,28",NEIN,NEIN
KN_00008629,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,4,20-319707,9999 9742 89,TWN,"7.333,01","549,98",NEIN,
KN_00008630,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,5,81-884133,1234 2306 36,MEX,"459,11","45,90",NEIN,NEIN
KN_00008631,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,6,TEST78643,8411 9900 00,USA,"786,94","0,00",NEIN,NEIN
KN_00008632,09.03.2026 13:01:38,DE-2025-244504,05.01.2026,7,SO54283,8538 9010 00,DEU,"386,25","0,00",NEIN,NEIN
KN_00008633,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,1,SO84758,8414 8022 00,USA,"597,97","0,00",,NEIN
KN_00008634,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,2,SO15278,8411 9900 00,MEX,"171,81","17,17",NEIN,NEIN
KN_00008635,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,3,26-239508,8421 2300 00,CHN,"3.365,34","0,00",NEIN,NEIN
KN_00008636,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,4,E651829,8484 2000 00,USA,"939,57","0,00",NEIN,NEIN
KN_00008637,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,5,63-267515,8537 1018 00,IND,"417.741,59","41.774,16",NEIN,NEIN
KN_00008638,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,6,E178755,8794 8090 00,DEU,"9.976,47","0,00",NEIN,NEIN
KN_00008639,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,7,E849423,8708 4090 00,MEX,"21.796,97","544,91",NEIN,NEIN
KN_00008640,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,8,TEST40175,8481 2010 00,MEX,"278.681,59","27.868,15",NEIN,NEIN
KN_00008641,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,9,35-107419,8531 0095 80,CHN,"349,10","87,28",JA,JA
KN_00008642,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,10,SO43398,8307 9000 00,CHN,"611,50","61,14",NEIN,NEIN
KN_00008643,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,11,E349486,8708 9590 00,DEU,"572,19","0,00",NEIN,NEIN
KN_00008644,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,12,SO59483,8538 9010 00,IND,"87.866,75","8.786,68",NEIN,NEIN
KN_00008645,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,13,E999813,8414 3010 00,DEU,"9.189,76","0,00",NEIN,NEIN
KN_00008646,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,14,SO88880,8708 8090 00,USA,"344,31","0,00",NEIN,NEIN
KN_00008647,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,15,SCHWUNGRAD,8413 3090 10,CHN,"85.531,58","12.829,73",NEIN,NEIN
KN_00008648,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,16,UNBEKANNT-TEIL-652,8708 8090 00,MEX,"446.147,96","44.614,80",NEIN,NEIN
KN_00008649,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,17,E993784,8483 9090 10,TWN,"155.185,54","0,00",NEIN,NEIN
KN_00008650,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,18,SO69076,1234 6721 15,TWN,"7.192,06","0,00",NEIN,NEIN
KN_00008651,09.03.2026 13:01:38,DE-2025-950709,22.03.2026,19,28-486782,8408 2090 20,CHN,"6.348,50","476,13",,NEIN
KN_00008652,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,1,62-718348,9999 9531 53,CHN,"45.300,12","11.325,03",NEIN,NEIN
KN_00008653,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,2,44-632712,8503 0095 80,CHN,"7.721,98","193,05",NEIN,NEIN
KN_00008654,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,3,SO35289,8408 2090 20,CHN,"1.819,64","136,46",NEIN,NEIN
KN_00008655,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,4,E519246,8536 5090 00,CHN,"897,42","89,73",NEIN,NEIN
KN_00008656,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,5,E201715,8307 1010 00,USA,"4.559,52","0,00",NEIN,NEIN
KN_00008657,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,6,69-910509,8708 3090 10,CHN,"83.795,22","2.094,88",NEIN,NEIN
KN_00008658,09.03.2026 13:01:38,DE-2025-682006,17.02.2026,7,E963132,8488 2000 00,USA,"285,86","0,00",NEIN,NEIN
KN_00008659,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,1,SO17172,8302 4100 00,TWN,"7.408,68","370,43",NEIN,NEIN
KN_00008660,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,2,E160096,0000 9159 66,KOR,"442,62","44,25",NEIN,NEIN
KN_00008661,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,3,54-511391,8708 9991 90,MEX,"8.497,21","0,00",NEIN,NEIN
KN_00008662,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,4,95-934918,8409 9199 90,CHN,"27.092,97","677,32",NEIN,NEIN
KN_00008663,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,5,UNGÜLTIG-4463,8481 8025 00,USA,"731,57","0,00",NEIN,NEIN
KN_00008664,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,6,SCHWUNGRAD,8482 1010 50,IND,"9.532,02","0,00",NEIN,NEIN
KN_00008665,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,7,SO84059,8502 3090 10,CHN,"2.502,19","0,00",JA,JA
KN_00008666,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,8,E579294,8501 3200 00,DEU,"7.963,97","0,00",NEIN,NEIN
KN_00008667,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,9,SO72056,8408 2010 00,CHN,"407,52","40,75",NEIN,NEIN
KN_00008668,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,10,24-341235,8537 1018 00,CHN,"545,40","27,26",NEIN,NEIN
KN_00008669,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,11,67-650170,5678 3970 32,CHN,"57,86","5,79",NEIN,NEIN
KN_00008670,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,12,82-671799,8481 8025 00,MEX,"7.646,71","191,16",NEIN,NEIN
KN_00008671,09.03.2026 13:01:38,DE-2025-486994,15.01.2026,13,SO20262,8450 2090 20,DEU,"642,70","0,00",NEIN,NEIN
KN_00008672,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,1,13-174567,8414 3010 00,DEU,"3.972,61","0,00",NEIN,NEIN
KN_00008673,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,2,SO19329,8302 4980 90,POL,"97.331,47","0,00",NEIN,NEIN
KN_00008674,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,3,E203082,8708 5079 00,IND,"5.654,18","565,41",NEIN,NEIN
KN_00008675,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,4,81-390346,1234 6232 61,CHN,"42.664,66","6.399,69",JA,NEIN
KN_00008676,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,5,E501238,8482 5000 00,CHN,"27.108,79","2.033,16",NEIN,NEIN
KN_00008677,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,6,SO25529,8483 4020 00,KOR,"4.218,56","316,38",NEIN,NEIN
KN_00008678,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,7,SO40960,8708 9991 90,IND,"5.417,60","406,31",NEIN,NEIN
KN_00008679,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,8,29-669412,8501 2010 00,DEU,"5.349,53","0,00",NEIN,NEIN
KN_00008680,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,9,UNBEKANNT-TEIL-368,8411 9900 00,CHN,"609,27","15,23",NEIN,NEIN
KN_00008681,09.03.2026 13:01:38,DE-2025-287030,03.02.2026,10,E186513,8483 3010 00,CHN,"6.523,32","326,17",NEIN,NEIN
KN_00008682,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,1,24-875923,8536 5010 00,CZE,"8.633,46","863,35",NEIN,NEIN
KN_00008683,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,2,KURBELWELLE,8302 4980 90,CZE,"9.272,54","231,81",NEIN,NEIN
KN_00008684,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,3,61-460661,8421 3100 00,CHN,"78.750,36","3.937,51",NEIN,NEIN
KN_00008685,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,4,LAGERSATZ,8483 9090 10,MEX,"82.678,83","12.401,82",NEIN,NEIN
KN_00008686,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,5,SO15919,8708 4090 00,CHN,"54.416,27","8.162,43",NEIN,
KN_00008687,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,6,28-690119,8481 8025 00,TWN,"907,53","68,06",NEIN,NEIN
KN_00008688,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,7,DICHTUNGSSATZ,8501 1010 00,MEX,"7.069,46","0,00",NEIN,NEIN
KN_00008689,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,8,LAGERSATZ,8708 5079 00,CHN,"978,29","73,37",NEIN,NEIN
KN_00008690,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,9,PLEUELSTANGE,8307 9000 00,CHN,"315,31","31,53",JA,NEIN
KN_00008691,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,10,13-296423,8768 9590 00,CHN,"87,26","0,00",NEIN,NEIN
KN_00008692,09.03.2026 13:01:38,DE-2025-839287,08.03.2026,11,SO49698,8708 4090 00,MEX,"8.248,76","412,43",,NEIN
KN_00008693,09.03.2026 13:01:38,DE-2025-281650,07.01.2026,1,TURBOLADER,8708 5079 00,MEX,"86.905,22","0,00",NEIN,NEIN
